Vnum	LocaleName
15029	حذاء خيزراني+9
15040	حذاء خشبي+0
15041	حذاء خشبي+1
15042	حذاء خشبي+2
15043	حذاء خشبي+3
15044	حذاء خشبي+4
15045	حذاء خشبي+5
15046	حذاء خشبي+6
15047	حذاء خشبي+7
15048	حذاء خشبي+8
15049	حذاء خشبي+9
15060	حذاء مزين بالذهب+0
15061	حذاء مزين بالذهب+1
15062	حذاء مزين بالذهب+2
15063	حذاء مزين بالذهب+3
15064	حذاء مزين بالذهب+4
15065	حذاء مزين بالذهب+5
15066	حذاء مزين بالذهب+6
15067	حذاء مزين بالذهب+7
15068	حذاء مزين بالذهب+8
15069	حذاء مزين بالذهب+9
15080	جزمة جلد+0
15081	جزمة جلد+1
15082	جزمة جلد+2
15083	جزمة جلد+3
15084	جزمة جلد+4
15085	جزمة جلد+5
15086	جزمة جلد+6
15087	جزمة جلد+7
15088	جزمة جلد+8
15089	جزمة جلد+9
15100	حذاء ذهبي+0
15101	حذاء ذهبي+1
15102	حذاء ذهبي+2
15103	حذاء ذهبي+3
15104	حذاء ذهبي+4
15105	حذاء ذهبي+5
15106	حذاء ذهبي+6
15107	حذاء ذهبي+7
15108	حذاء ذهبي+8
15109	حذاء ذهبي+9
15120	جزمة برونزية+0
15121	جزمة برونزية+1
15122	جزمة برونزية+2
15123	جزمة برونزية+3
15124	جزمة برونزية+4
15125	جزمة برونزية+5
15126	جزمة برونزية+6
15127	جزمة برونزية+7
15128	جزمة برونزية+8
15129	جزمة برونزية+9
15140	حذاء اليشم+0
15141	حذاء اليشم+1
15142	حذاء اليشم+2
15143	حذاء اليشم+3
15144	حذاء اليشم+4
15145	حذاء اليشم+5
15146	حذاء اليشم+6
15147	حذاء اليشم+7
15148	حذاء اليشم+8
15149	حذاء اليشم+9
15160	حذاء النشوة+0
15161	حذاء النشوة+1
15162	حذاء النشوة+2
15163	حذاء النشوة+3
15164	حذاء النشوة+4
15165	حذاء النشوة+5
15166	حذاء النشوة+6
15167	حذاء النشوة+7
15168	حذاء النشوة+8
15169	حذاء النشوة+9
15180	جزمة الهالة+0
15181	جزمة الهالة+1
15182	جزمة الهالة+2
15183	جزمة الهالة+3
15184	جزمة الهالة+4
15185	جزمة الهالة+5
15186	جزمة الهالة+6
15187	جزمة الهالة+7
15188	جزمة الهالة+8
15189	جزمة الهالة+9
15200	حذاء الفونيكس+0
15201	حذاء الفونيكس+1
15202	حذاء الفونيكس+2
15203	حذاء الفونيكس+3
15204	حذاء الفونيكس+4
15205	حذاء الفونيكس+5
15206	حذاء الفونيكس+6
15207	حذاء الفونيكس+7
15208	حذاء الفونيكس+8
15209	حذاء الفونيكس+9
15220	حذاء الطير الناري+0
15221	حذاء الطير الناري+1
15222	حذاء الطير الناري+2
15223	حذاء الطير الناري+3
15224	حذاء الطير الناري+4
15225	حذاء الطير الناري+5
15226	حذاء الطير الناري+6
15227	حذاء الطير الناري+7
15228	حذاء الطير الناري+8
15229	حذاء الطير الناري+9
15240	حذاء جلد التنين+0
15241	حذاء جلد التنين+1
15242	حذاء جلد التنين+2
15243	حذاء جلد التنين+3
15244	حذاء جلد التنين+4
15245	حذاء جلد التنين+5
15246	حذاء جلد التنين+6
15247	حذاء جلد التنين+7
15248	حذاء جلد التنين+8
15249	حذاء جلد التنين+9
15370	حذاء الخفة +0
15371	حذاء الخفة +1
15372	حذاء الخفة +2
15373	حذاء الخفة +3
15374	حذاء الخفة +4
15375	حذاء الخفة +5
15376	حذاء الخفة +6
15377	حذاء الخفة +7
15378	حذاء الخفة +8
15379	حذاء الخفة +9
15390	حذاء النصر +0
15391	حذاء النصر +1
15392	حذاء النصر +2
15393	حذاء النصر +3
15394	حذاء النصر +4
15395	حذاء النصر +5
15396	حذاء النصر +6
15397	حذاء النصر +7
15398	حذاء النصر +8
15399	حذاء النصر +9
15410	حذاء كيلين +0
15411	حذاء كيلين +1
15412	حذاء كيلين +2
15413	حذاء كيلين +3
15414	حذاء كيلين +4
15415	حذاء كيلين +5
15416	حذاء كيلين +6
15417	حذاء كيلين +7
15418	حذاء كيلين +8
15419	حذاء كيلين +9
15430	حذاء طائر الجليد +0
15431	حذاء طائر الجليد +1
15432	حذاء طائر الجليد +2
15433	حذاء طائر الجليد +3
15434	حذاء طائر الجليد +4
15435	حذاء طائر الجليد +5
15436	حذاء طائر الجليد +6
15437	حذاء طائر الجليد +7
15438	حذاء طائر الجليد +8
15439	حذاء طائر الجليد +9
16000	قلادة خشبية+0
16001	قلادة خشبية+1
16002	قلادة خشبية+2
16003	قلادة خشبية+3
16004	قلادة خشبية+4
16005	قلادة خشبية+5
16006	قلادة خشبية+6
16007	قلادة خشبية+7
16008	قلادة خشبية+8
16009	قلادة خشبية+9
16020	قلادة نحاسية+0
16021	قلادة نحاسية+1
16022	قلادة نحاسية+2
16023	قلادة نحاسية+3
16024	قلادة نحاسية+4
16025	قلادة نحاسية+5
16026	قلادة نحاسية+6
16027	قلادة نحاسية+7
16028	قلادة نحاسية+8
16029	قلادة نحاسية+9
16040	قلادة فضية+0
16041	قلادة فضية+1
16042	قلادة فضية+2
16043	قلادة فضية+3
16044	قلادة فضية+4
16045	قلادة فضية+5
16046	قلادة فضية+6
16047	قلادة فضية+7
16048	قلادة فضية+8
16049	قلادة فضية+9
16060	قلادة ذهبية+0
16061	قلادة ذهبية+1
16062	قلادة ذهبية+2
16063	قلادة ذهبية+3
16064	قلادة ذهبية+4
16065	قلادة ذهبية+5
16066	قلادة ذهبية+6
16067	قلادة ذهبية+7
16068	قلادة ذهبية+8
16069	قلادة ذهبية+9
16080	قلادة من يشم+0
16081	قلادة من يشم+1
16082	قلادة من يشم+2
16083	قلادة من يشم+3
16084	قلادة من يشم+4
16085	قلادة من يشم+5
16086	قلادة من يشم+6
16087	قلادة من يشم+7
16088	قلادة من يشم+8
16089	قلادة من يشم+9
16100	قلادة من خشب اللأبنوس+0
16101	قلادة من خشب اللأبنوس+1
16102	قلادة من خشب اللأبنوس+2
16103	قلادة من خشب اللأبنوس+3
16104	قلادة من خشب اللأبنوس+4
16105	قلادة من خشب اللأبنوس+5
16106	قلادة من خشب اللأبنوس+6
16107	قلادة من خشب اللأبنوس+7
16108	قلادة من خشب اللأبنوس+8
16109	قلادة من خشب اللأبنوس+9
16120	قلادة من لؤلؤ+0
16121	قلادة من لؤلؤ+1
16122	قلادة من لؤلؤ+2
16123	قلادة من لؤلؤ+3
16124	قلادة من لؤلؤ+4
16125	قلادة من لؤلؤ+5
16126	قلادة من لؤلؤ+6
16127	قلادة من لؤلؤ+7
16128	قلادة من لؤلؤ+8
16129	قلادة من لؤلؤ+9
16140	قلادة من ذهب أبيض+0
16141	قلادة من ذهب أبيض+1
16142	قلادة من ذهب أبيض+2
16143	قلادة من ذهب أبيض+3
16144	قلادة من ذهب أبيض+4
16145	قلادة من ذهب أبيض+5
16146	قلادة من ذهب أبيض+6
16147	قلادة من ذهب أبيض+7
16148	قلادة من ذهب أبيض+8
16149	قلادة من ذهب أبيض+9
16160	قلادة بلورية+0
16161	قلادة بلورية+1
16162	قلادة بلورية+2
16163	قلادة بلورية+3
16164	قلادة بلورية+4
16165	قلادة بلورية+5
16166	قلادة بلورية+6
16167	قلادة بلورية+7
16168	قلادة بلورية+8
16169	قلادة بلورية+9
16180	قلادة من جمشت+0
16181	قلادة من جمشت+1
16182	قلادة من جمشت+2
16183	قلادة من جمشت+3
16184	قلادة من جمشت+4
16185	قلادة من جمشت+5
16186	قلادة من جمشت+6
16187	قلادة من جمشت+7
16188	قلادة من جمشت+8
16189	قلادة من جمشت+9
16200	قلادة من دموع السماء+0
16201	قلادة من دموع السماء+1
16202	قلادة من دموع السماء+2
16203	قلادة من دموع السماء+3
16204	قلادة من دموع السماء+4
16205	قلادة من دموع السماء+5
16206	قلادة من دموع السماء+6
16207	قلادة من دموع السماء+7
16208	قلادة من دموع السماء+8
16209	قلادة من دموع السماء+9
16220	قلادة بلور الروح+0
16221	قلادة بلور الروح+1
16222	قلادة بلور الروح+2
16223	قلادة بلور الروح+3
16224	قلادة بلور الروح+4
16225	قلادة بلور الروح+5
16226	قلادة بلور الروح+6
16227	قلادة بلور الروح+7
16228	قلادة بلور الروح+8
16229	قلادة بلور الروح+9
16500	قلادة الياقوت+0
16501	قلادة الياقوت+1
16502	قلادة الياقوت+2
16503	قلادة الياقوت+3
16504	قلادة الياقوت+4
16505	قلادة الياقوت+5
16506	قلادة الياقوت+6
16507	قلادة الياقوت+7
16508	قلادة الياقوت+8
16509	قلادة الياقوت+9
16520	قلادة العقيق+0
16521	قلادة العقيق+1
16522	قلادة العقيق+2
16523	قلادة العقيق+3
16524	قلادة العقيق+4
16525	قلادة العقيق+5
16526	قلادة العقيق+6
16527	قلادة العقيق+7
16528	قلادة العقيق+8
16529	قلادة العقيق+9
16540	قلادة الزمرد+0
16541	قلادة الزمرد+1
16542	قلادة الزمرد+2
16543	قلادة الزمرد+3
16544	قلادة الزمرد+4
16545	قلادة الزمرد+5
16546	قلادة الزمرد+6
16547	قلادة الزمرد+7
16548	قلادة الزمرد+8
16549	قلادة الزمرد+9
16560	قلادة الياقوت الأزرق+0
16561	قلادة الياقوت الأزرق+1
16562	قلادة الياقوت الأزرق+2
16563	قلادة الياقوت الأزرق+3
16564	قلادة الياقوت الأزرق+4
16565	قلادة الياقوت الأزرق+5
16566	قلادة الياقوت الأزرق+6
16567	قلادة الياقوت الأزرق+7
16568	قلادة الياقوت الأزرق+8
16569	قلادة الياقوت الأزرق+9
17000	حلق من خشب+0
17001	حلق من خشب+1
17002	حلق من خشب+2
17003	حلق من خشب+3
17004	حلق من خشب+4
17005	حلق من خشب+5
17006	حلق من خشب+6
17007	حلق من خشب+7
17008	حلق من خشب+8
17009	حلق من خشب+9
17020	حلق من نحاس+0
17021	حلق من نحاس+1
17022	حلق من نحاس+2
17023	حلق من نحاس+3
17024	حلق من نحاس+4
17025	حلق من نحاس+5
17026	حلق من نحاس+6
17027	حلق من نحاس+7
17028	حلق من نحاس+8
17029	حلق من نحاس+9
17040	حلق من فضة+0
17041	حلق من فضة+1
17042	حلق من فضة+2
17043	حلق من فضة+3
17044	حلق من فضة+4
17045	حلق من فضة+5
17046	حلق من فضة+6
17047	حلق من فضة+7
17048	حلق من فضة+8
17049	حلق من فضة+9
17060	حلق من ذهب+0
17061	حلق من ذهب+1
17062	حلق من ذهب+2
17063	حلق من ذهب+3
17064	حلق من ذهب+4
17065	حلق من ذهب+5
17066	حلق من ذهب+6
17067	حلق من ذهب+7
17068	حلق من ذهب+8
17069	حلق من ذهب+9
17080	حلق من يشم+0
17081	حلق من يشم+1
17082	حلق من يشم+2
17083	حلق من يشم+3
17084	حلق من يشم+4
17085	حلق من يشم+5
17086	حلق من يشم+6
17087	حلق من يشم+7
17088	حلق من يشم+8
17089	حلق من يشم+9
17100	حلق من خشب الأبنوس+0
17101	حلق من خشب الأبنوس+1
17102	حلق من خشب الأبنوس+2
17103	حلق من خشب الأبنوس+3
17104	حلق من خشب الأبنوس+4
17105	حلق من خشب الأبنوس+5
17106	حلق من خشب الأبنوس+6
17107	حلق من خشب الأبنوس+7
17108	حلق من خشب الأبنوس+8
17109	حلق من خشب الأبنوس+9
17120	حلق من لؤلؤ+0
17121	حلق من لؤلؤ+1
17122	حلق من لؤلؤ+2
17123	حلق من لؤلؤ+3
17124	حلق من لؤلؤ+4
17125	حلق من لؤلؤ+5
17126	حلق من لؤلؤ+6
17127	حلق من لؤلؤ+7
17128	حلق من لؤلؤ+8
17129	حلق من لؤلؤ+9
17140	حلق من ذهب أبيض+0
17141	حلق من ذهب أبيض+1
17142	حلق من ذهب أبيض+2
17143	حلق من ذهب أبيض+3
17144	حلق من ذهب أبيض+4
17145	حلق من ذهب أبيض+5
17146	حلق من ذهب أبيض+6
17147	حلق من ذهب أبيض+7
17148	حلق من ذهب أبيض+8
17149	حلق من ذهب أبيض+9
17160	حلق بلوري+0
17161	حلق بلوري+1
17162	حلق بلوري+2
17163	حلق بلوري+3
17164	حلق بلوري+4
17165	حلق بلوري+5
17166	حلق بلوري+6
17167	حلق بلوري+7
17168	حلق بلوري+8
17169	حلق بلوري+9
17180	حلق من جمشت+0
17181	حلق من جمشت+1
17182	حلق من جمشت+2
17183	حلق من جمشت+3
17184	حلق من جمشت+4
17185	حلق من جمشت+5
17186	حلق من جمشت+6
17187	حلق من جمشت+7
17188	حلق من جمشت+8
17189	حلق من جمشت+9
17200	حلق دموع السماء+0
17201	حلق دموع السماء+1
17202	حلق دموع السماء+2
17203	حلق دموع السماء+3
17204	حلق دموع السماء+4
17205	حلق دموع السماء+5
17206	حلق دموع السماء+6
17207	حلق دموع السماء+7
17208	حلق دموع السماء+8
17209	حلق دموع السماء+9
17220	حلق بلور الروح+0
17221	حلق بلور الروح+1
17222	حلق بلور الروح+2
17223	حلق بلور الروح+3
17224	حلق بلور الروح+4
17225	حلق بلور الروح+5
17226	حلق بلور الروح+6
17227	حلق بلور الروح+7
17228	حلق بلور الروح+8
17229	حلق بلور الروح+9
17500	أقراط الياقوت+0
17501	أقراط الياقوت+1
17502	أقراط الياقوت+2
17503	أقراط الياقوت+3
17504	أقراط الياقوت+4
17505	أقراط الياقوت+5
17506	أقراط الياقوت+6
17507	أقراط الياقوت+7
17508	أقراط الياقوت+8
17509	أقراط الياقوت+9
17520	أقراط العقيق+0
17521	أقراط العقيق+1
17522	أقراط العقيق+2
17523	أقراط العقيق+3
17524	أقراط العقيق+4
17525	أقراط العقيق+5
17526	أقراط العقيق+6
17527	أقراط العقيق+7
17528	أقراط العقيق+8
17529	أقراط العقيق+9
17540	أقراط الزمرد+0
17541	أقراط الزمرد+1
17542	أقراط الزمرد+2
17543	أقراط الزمرد+3
17544	أقراط الزمرد+4
17545	أقراط الزمرد+5
17546	أقراط الزمرد+6
17547	أقراط الزمرد+7
17548	أقراط الزمرد+8
17549	أقراط الزمرد+9
17560	أقراط الياقوت الأزرق+0
